date,Bitcoin,Bitcoin Crash,Blockchain,Crisis,Cryptocurrency,Nicehash,Hashing,GPU,GeForce,mining,Tesla,Price
2021-03-11,29.25,4.590000000000001,34.32,26.95,22.8,28.12,62.400000000000006,85.36,40.95,65.25,53.6,58091.0625
2021-03-12,30.42,15.47,36.96,26.18,24.3,38.0,65.0,87.3,41.58,69.0,52.8,57996.62109375
2021-03-13,39.0,17.0,29.48,23.87,29.7,35.72,34.45,94.09,47.88,68.25,36.8,61683.86328125
2021-03-14,36.66,12.750000000000002,27.72,25.41,30.0,76.0,39.0,90.21,49.14,68.25,36.0,61597.91796875
2021-03-15,36.27,10.54,36.08,30.03,27.3,69.92,54.6,89.24,46.62,68.25,48.8,60540.9921875
2021-03-16,33.54,8.33,32.12,30.8,28.5,53.96,56.55,87.3,57.33,69.0,47.2,56833.1796875
2021-03-17,31.200000000000003,11.05,29.04,27.72,26.1,57.76,60.45,95.06,63.0,66.0,45.6,58969.81640625
2021-03-18,30.42,7.31,30.8,28.49,26.4,46.36,61.75,89.24,52.29,67.5,44.0,60116.25
2021-03-19,24.96,5.95,28.16,24.64,24.3,44.84,57.2,97.0,57.96,61.5,44.0,59498.375
2021-03-20,21.06,5.78,23.32,21.56,28.5,47.88,39.65,86.33,52.92,67.5,37.6,60031.28515625
2021-03-21,20.67,7.65,21.12,23.87,25.8,44.84,40.3,78.57,51.03,68.25,36.8,58767.8984375
2021-03-22,25.74,12.750000000000002,29.48,29.26,26.7,40.28,55.25,87.3,44.73,71.25,48.0,58471.48046875
2021-03-23,26.52,9.01,28.6,34.65,25.5,37.24,47.45,83.42,42.84,60.75,45.6,55985.44140625
2021-03-24,30.42,16.66,30.8,33.88,24.3,28.88,51.35,80.50999999999999,61.11,66.75,47.2,57262.3828125
2021-03-25,33.93,15.64,27.28,33.88,25.2,34.96,63.7,85.36,46.62,60.75,44.0,53392.38671875
2021-03-26,24.96,9.18,30.36,33.11,22.2,29.64,54.6,86.33,47.88,57.75,45.6,55137.3125
2021-03-27,21.84,5.1000000000000005,21.12,44.66,24.6,42.56,37.05,94.09,50.4,63.75,38.400000000000006,56568.21484375
2021-03-28,20.28,3.4000000000000004,22.88,39.27,24.0,38.76,55.25,94.09,47.25,63.75,34.4,56610.3125
2021-03-29,23.01,8.33,26.84,77.0,22.8,35.72,51.35,83.42,40.95,63.75,44.0,58342.09765625
2021-03-30,24.96,6.12,24.64,48.51,25.5,28.12,61.1,72.75,50.4,60.0,46.400000000000006,59447.22265625
2021-03-31,25.35,8.84,31.68,35.42,25.2,28.12,61.75,87.3,52.92,58.5,46.400000000000006,59930.02734375
2021-04-01,29.11,4.94,29.04,60.76,13.86,39.65,51.59,78.85,44.8,51.2,53.9,59586.0703125
2021-04-02,18.04,2.8600000000000003,25.08,51.46,15.12,50.7,47.57,95.0,45.92,48.0,49.28,60267.1875
2021-04-03,15.17,2.08,22.88,44.64,15.12,47.45,33.5,83.6,48.16,50.400000000000006,44.66,60110.26953125
2021-04-04,15.17,3.38,19.36,40.92,13.86,50.7,36.18,76.0,48.16,55.2,43.89,58913.74609375
2021-04-05,16.81,2.08,28.16,50.84,15.12,50.05,54.27,75.05,47.040000000000006,54.400000000000006,61.6,59891.296875
2021-04-06,15.989999999999998,2.8600000000000003,23.76,55.18,16.38,36.4,56.95,80.75,47.6,54.400000000000006,51.59,59479.578125
2021-04-07,15.989999999999998,4.42,29.92,57.66,15.12,39.0,43.55,80.75,45.36000000000001,50.400000000000006,49.28,58731.14453125
2021-04-08,15.17,3.12,29.48,58.9,13.23,37.05,49.580000000000005,84.55,46.48,52.0,46.97,58338.73828125
2021-04-09,13.94,2.34,30.36,52.7,13.23,37.05,60.970000000000006,82.64999999999999,46.48,49.6,47.74,58937.046875
2021-04-10,15.989999999999998,1.04,24.2,43.4,15.12,39.65,40.2,77.89999999999999,43.120000000000005,51.2,42.35,61276.6640625
2021-04-11,15.579999999999998,0.78,21.56,47.74,15.75,53.3,35.510000000000005,77.89999999999999,54.88,49.6,40.04,60790.5546875
2021-04-12,16.4,4.16,31.24,58.28,14.49,43.55,57.620000000000005,73.14999999999999,39.760000000000005,51.2,48.51,61253.03515625
2021-04-13,27.47,7.0200000000000005,33.44,55.8,20.79,42.25,52.260000000000005,76.0,47.040000000000006,53.6,56.98,63742.28515625
2021-04-14,32.39,12.22,44.0,57.04,27.09,49.4,53.6,77.89999999999999,49.84,59.2,53.13,64863.09765625
2021-04-15,26.65,7.54,38.72,58.9,26.46,45.5,54.940000000000005,86.45,50.96000000000001,60.0,50.05,63821.671875
2021-04-16,32.8,7.0200000000000005,40.04,56.42,63.0,61.75,60.3,89.3,46.48,80.0,49.28,63594.72265625
2021-04-17,20.91,8.58,33.44,46.5,44.73,59.8,33.5,83.6,56.00000000000001,70.4,41.58,62572.17578125
2021-04-18,41.0,26.0,36.08,46.5,45.99,57.85,52.93,86.45,54.88,69.60000000000001,43.89,61057.45703125
2021-04-19,34.44,13.26,38.72,55.8,51.66,50.7,61.64,85.5,48.720000000000006,73.60000000000001,77.0,57520.0546875
2021-04-20,29.11,8.06,37.84,58.28,55.44,48.1,59.63,77.89999999999999,37.52,67.2,62.370000000000005,57062.1484375
2021-04-21,23.37,5.46,37.84,52.7,38.43,58.5,60.970000000000006,87.39999999999999,42.00000000000001,63.2,50.82,56757.97265625
2021-04-22,27.06,8.84,37.4,58.9,34.65,65.0,56.28,77.89999999999999,50.400000000000006,64.8,51.59,55410.23046875
2021-04-23,40.59,21.58,35.2,58.28,37.8,39.65,52.260000000000005,76.0,41.440000000000005,54.400000000000006,50.05,52120.79296875
2021-04-24,25.83,9.36,26.4,42.16,27.09,47.45,41.54,85.5,46.48,64.0,43.89,51167.5625
2021-04-25,21.32,5.98,24.2,47.74,25.83,42.25,39.53,81.7,48.720000000000006,64.0,42.35,50506.01953125
2021-04-26,27.88,2.8600000000000003,29.92,58.9,25.83,50.7,67.0,80.75,40.32000000000001,60.0,73.92,54288.00390625
2021-04-27,24.6,6.76,36.52,60.14,26.46,37.05,50.92,83.6,38.080000000000005,64.0,67.76,55416.96484375
2021-04-28,20.09,1.82,36.52,60.76,24.57,45.5,60.970000000000006,84.55,49.28,59.2,51.59,56227.20703125
2021-04-29,17.63,4.42,31.24,62.0,23.31,42.9,59.63,85.5,47.040000000000006,61.6,50.82,55115.84375
2021-04-30,16.4,3.38,29.92,55.18,22.05,43.55,42.88,70.3,43.68000000000001,55.2,48.51,57900.71875
2021-05-01,11.0,3.85,27.73,29.89,31.0,37.72,34.17,72.09,41.580000000000005,48.36,36.26,58448.33984375
2021-05-02,10.0,3.15,27.26,29.89,32.0,35.26,40.870000000000005,84.55,51.3,50.220000000000006,34.78,57902.59375
2021-05-03,12.5,3.5,40.89,37.82,37.0,41.0,48.24,75.65,44.82,57.66,42.18,58973.30859375
2021-05-04,14.0,3.5,37.13,37.21,56.0,36.08,64.99000000000001,79.21000000000001,40.5,63.24,40.7,57214.1796875
2021-05-05,13.5,4.9,42.3,37.82,75.0,37.72,57.620000000000005,75.65,44.82,64.17,38.48,57911.36328125
2021-05-06,12.0,3.15,46.53,37.21,70.0,35.26,67.0,73.87,36.18,66.03,39.96,58363.31640625
2021-05-07,11.0,2.8,40.89,33.55,68.0,32.8,58.96,71.2,45.900000000000006,57.66,41.44,58606.6328125
2021-05-08,12.0,1.4,36.19,26.23,79.0,38.54,48.24,81.88,38.34,62.31,38.48,59464.61328125
2021-05-09,12.5,3.85,46.06,25.62,85.0,52.48,40.2,76.54,46.440000000000005,62.31,41.44,59210.8828125
2021-05-10,13.5,6.3,46.06,42.7,85.0,74.61999999999999,65.66000000000001,85.44,39.42,75.33,45.14,59519.35546875
2021-05-11,12.0,1.75,41.83,56.73,82.0,82.0,54.940000000000005,89.0,34.56,78.12,55.5,56872.54296875
2021-05-12,15.5,5.949999999999999,47.0,61.0,77.0,80.36,64.99000000000001,79.21000000000001,41.040000000000006,70.68,59.94,57939.36328125
2021-05-13,37.5,13.65,45.59,48.19,77.0,71.33999999999999,57.620000000000005,82.77,42.66,93.0,74.0,51330.84375
2021-05-14,20.5,4.55,47.0,40.87,61.0,50.84,54.940000000000005,79.21000000000001,44.28,72.54,53.28,51438.1171875
2021-05-15,13.5,5.6,41.36,28.06,56.0,55.76,42.21,84.55,41.040000000000006,61.38,44.4,50639.6640625
2021-05-16,17.0,6.65,35.25,28.67,50.0,66.42,38.86,72.09,33.480000000000004,65.10000000000001,42.18,49720.04296875
2021-05-17,29.0,7.699999999999999,35.25,36.6,48.0,42.64,53.6,67.64,36.72,56.73,48.84,46623.55859375
2021-05-18,20.0,5.25,39.01,36.6,46.0,45.1,65.66000000000001,87.22,44.28,55.8,49.58,45812.45703125
2021-05-19,50.0,35.0,46.53,31.11,100.0,53.3,64.32000000000001,84.55,43.2,58.59,49.58,43546.1171875
2021-05-20,35.5,14.35,34.78,31.11,55.0,49.2,45.56,72.98,49.68000000000001,52.080000000000005,49.58,42462.984375
2021-05-21,28.5,11.2,39.48,32.94,43.0,43.46,54.940000000000005,79.21000000000001,50.760000000000005,53.010000000000005,47.36,42172.171875
2021-05-22,23.0,7.0,26.32,22.57,37.0,35.26,42.21,76.54,49.14,58.59,39.96,38831.0546875
2021-05-23,29.5,12.95,26.32,24.4,48.0,27.88,35.510000000000005,69.42,47.52,52.080000000000005,39.96,38289.21875
2021-05-24,29.0,4.199999999999999,29.61,30.5,35.0,27.06,54.940000000000005,73.87,44.28,51.150000000000006,45.88,39835.140625
2021-05-25,22.0,3.5,33.37,32.94,33.0,24.6,54.27,70.31,48.6,53.010000000000005,44.4,39776.3515625
2021-05-26,17.0,3.5,34.309999999999995,29.89,32.0,24.6,66.33,76.54,43.74,50.220000000000006,42.18,40782.078125
2021-05-27,13.5,3.15,31.02,28.67,27.0,22.96,43.55,71.2,43.2,48.36,42.92,40379.6171875
2021-05-28,14.5,2.1,29.14,26.23,28.0,18.04,54.27,66.75,41.040000000000006,48.36,42.92,38856.96875
2021-05-29,13.5,3.85,24.44,22.57,28.0,23.78,26.8,65.86,54.0,50.220000000000006,38.48,37234.5
2021-05-30,12.5,2.1,25.38,23.18,25.0,24.6,38.86,70.31,45.36,54.870000000000005,37.0,36400.66796875
2021-05-31,13.0,2.8,24.44,23.79,24.0,22.14,39.53,70.31,40.5,53.010000000000005,37.0,37468.25
2021-06-01,18.55,2.08,22.62,40.5,31.200000000000003,29.52,36.48,75.69,40.28,63.7,53.720000000000006,37896.734375
2021-06-02,17.15,5.33,24.65,43.2,33.2,33.84,56.99999999999999,78.3,45.580000000000005,67.89999999999999,53.720000000000006,38231.33984375
2021-06-03,16.099999999999998,2.47,23.2,45.0,33.2,36.0,43.88999999999999,86.13,48.23,65.8,56.440000000000005,39478.953125
2021-06-04,21.0,1.3,23.78,40.95,33.2,30.96,29.07,79.17,49.29,67.89999999999999,59.16,39242.484375
2021-06-05,17.15,2.8600000000000003,20.88,30.6,36.4,28.8,29.07,73.95,46.11,67.89999999999999,50.32,37917.71484375
2021-06-06,17.15,2.8600000000000003,22.04,32.85,30.8,29.16,24.51,73.08,41.870000000000005,70.0,46.92,36436.421875
2021-06-07,19.25,5.46,22.04,38.7,29.6,21.24,50.16,66.99,36.57,57.4,54.400000000000006,36790.5703125
2021-06-08,32.2,9.23,29.0,40.05,35.6,24.12,37.05,67.86,33.92,63.7,53.720000000000006,34017.38671875
2021-06-09,26.95,4.16,27.84,44.55,28.4,24.12,36.48,76.56,45.05,66.5,50.32,37537.37109375
2021-06-10,22.4,3.38,22.62,42.3,26.8,21.24,43.31999999999999,81.78,40.28,62.99999999999999,54.400000000000006,38334.32421875
2021-06-11,17.15,2.6,23.78,39.6,26.4,23.76,37.05,79.17,39.22,60.9,68.0,37608.6953125
2021-06-12,14.7,2.8600000000000003,15.95,32.4,25.200000000000003,26.64,23.94,74.82,44.52,59.49999999999999,53.040000000000006,37408.92578125
2021-06-13,15.05,2.34,14.21,34.65,23.6,25.56,28.5,73.08,45.580000000000005,63.7,49.64,39322.78125
2021-06-14,21.0,2.99,24.07,38.7,25.6,22.68,44.46,69.6,47.7,62.99999999999999,53.720000000000006,40978.36328125
2021-06-15,16.45,2.99,21.46,39.6,27.200000000000003,25.56,48.45,70.47,43.46,59.49999999999999,51.68000000000001,41295.26953125
2021-06-16,14.7,2.08,27.55,37.35,25.6,24.48,43.88999999999999,65.25,46.11,65.8,50.32,40516.77734375
2021-06-17,14.35,2.6,21.75,38.25,27.200000000000003,20.16,47.88,73.95,40.28,59.49999999999999,54.400000000000006,39513.671875
2021-06-18,14.35,3.12,22.33,36.9,28.8,23.4,40.47,71.34,38.690000000000005,57.4,55.080000000000005,38187.26171875
2021-06-19,12.6,0.91,15.37,31.5,28.0,21.6,18.81,69.6,45.580000000000005,58.8,48.96,36457.796875
2021-06-20,13.65,2.99,15.659999999999998,27.45,27.200000000000003,20.88,27.93,60.9,36.04,61.6,48.28,36059.484375
2021-06-21,22.75,5.46,17.4,37.8,34.800000000000004,28.44,41.61,71.34,43.46,66.5,49.64,35721.640625
2021-06-22,35.0,13.0,24.65,40.05,40.0,23.4,41.61,79.17,36.04,66.5,51.68000000000001,33292.453125
2021-06-23,20.65,2.99,22.33,36.45,26.8,20.88,51.3,75.69,53.0,55.3,53.720000000000006,34753.41015625
2021-06-24,16.099999999999998,1.69,19.43,39.15,23.200000000000003,23.04,41.61,87.0,42.93,60.2,62.56,35228.8515625
2021-06-25,15.749999999999998,1.69,22.91,34.65,22.8,15.12,43.31999999999999,73.08,42.400000000000006,53.2,57.8,35487.24609375
2021-06-26,14.7,5.33,15.659999999999998,34.65,22.4,20.16,29.64,75.69,49.29,58.1,50.32,32637.587890625
2021-06-27,14.7,5.8500000000000005,13.05,31.05,20.4,21.96,27.93,79.17,43.99,67.19999999999999,49.64,34656.12890625
2021-06-28,15.4,3.51,19.14,38.7,20.8,27.0,39.9,67.86,40.28,58.8,55.080000000000005,35219.890625
2021-06-29,14.7,1.69,20.01,35.550000000000004,22.4,25.56,48.45,73.95,43.99,55.3,55.760000000000005,36542.109375
2021-06-30,12.95,0.78,23.78,39.15,20.4,15.12,33.629999999999995,72.21,39.75,55.3,51.68000000000001,36074.7578125
2021-07-01,11.04,1.44,22.0,37.8,19.76,24.96,46.5,75.69,41.34,53.1,52.0,35035.984375
2021-07-02,10.8,4.48,19.58,34.2,20.8,22.4,35.0,67.86,50.88,47.79,55.9,33939.58984375
2021-07-03,10.56,1.68,13.86,32.4,19.5,29.76,18.0,74.82,46.11,59.0,49.4,34909.26171875
2021-07-04,10.8,2.64,13.2,31.5,21.58,28.16,27.0,82.65,48.23,54.87,46.8,35937.56640625
2021-07-05,11.52,3.36,15.4,33.75,19.76,16.64,18.5,72.21,42.93,57.23,48.1,35284.34375
2021-07-06,11.04,1.44,19.58,37.35,19.76,20.48,30.0,68.73,48.760000000000005,54.28,52.65,35038.53515625
2021-07-07,9.84,6.32,17.82,43.2,19.5,18.24,37.5,80.04,45.05,48.38,50.7,34997.6640625
2021-07-08,11.28,5.12,19.36,38.25,21.58,26.56,43.0,76.56,48.760000000000005,50.74,53.3,33907.90625
2021-07-09,10.56,5.92,16.5,38.25,19.76,23.04,33.5,75.69,42.400000000000006,47.2,51.35,34042.29296875
2021-07-10,9.12,5.76,13.42,34.65,17.42,23.04,23.5,78.3,40.81,53.69,49.4,34209.0703125
2021-07-11,9.12,1.6,14.96,36.9,17.42,15.36,27.0,63.51,42.400000000000006,53.69,46.8,34584.703125
2021-07-12,10.32,5.84,16.28,43.65,19.24,32.0,44.0,84.39,39.22,51.33,54.6,34592.15625
2021-07-13,10.32,5.84,17.38,45.0,18.2,21.44,45.5,75.69,44.52,51.92,53.95,33327.1015625
2021-07-14,10.56,3.6,16.28,45.0,18.72,25.28,42.5,77.42999999999999,51.41,48.38,52.0,33061.3984375
2021-07-15,10.08,2.16,18.04,38.25,18.98,20.48,50.0,79.17,47.17,52.51,50.7,33159.640625
2021-07-16,10.56,3.68,16.94,37.35,18.2,16.64,37.0,83.52,48.760000000000005,45.43,50.05,32218.40625
2021-07-17,9.6,5.68,15.4,36.45,16.12,23.68,25.0,70.47,42.93,48.97,48.75,31935.9453125
2021-07-18,9.36,4.08,14.74,35.550000000000004,16.38,22.72,29.0,73.08,49.29,48.38,46.8,32398.99609375
2021-07-19,11.76,4.32,17.16,34.65,17.68,28.48,32.5,76.56,43.46,50.15,50.05,31885.859375
2021-07-20,14.88,8.0,16.5,36.45,21.32,26.56,34.5,87.0,53.0,51.33,51.35,31006.1875
2021-07-21,12.96,2.88,18.26,42.3,18.72,20.8,45.5,80.04,53.0,53.69,49.4,32752.326171875
2021-07-22,11.76,0.8,17.16,38.25,16.12,18.24,39.5,81.78,40.28,50.74,50.05,32576.400390625
2021-07-23,10.32,3.44,17.38,38.25,15.6,16.0,48.5,81.78,50.88,44.84,53.3,33581.55078125
2021-07-24,10.32,4.96,14.96,33.75,16.900000000000002,19.84,22.5,79.17,47.17,50.74,46.15,34490.390625
2021-07-25,10.8,1.68,14.52,33.75,16.64,25.6,24.0,70.47,46.64,48.97,46.15,35364.92578125
2021-07-26,24.0,7.28,21.56,38.7,26.0,22.72,40.0,74.82,44.52,46.61,65.0,40499.67578125
2021-07-27,14.4,1.44,18.04,41.4,18.98,21.12,39.0,76.56,49.82,46.61,63.05,39406.94140625
2021-07-28,13.44,2.16,20.9,39.6,17.68,23.36,43.5,81.78,49.29,49.56,52.0,40816.0703125
2021-07-29,12.0,2.88,18.26,40.5,18.2,15.04,40.5,74.82,32.86,46.02,51.35,40593.0703125
2021-07-30,11.28,5.04,15.4,37.35,17.42,18.88,37.5,66.99,39.75,44.84,50.7,42235.546875
2021-07-31,11.52,4.8,16.72,31.95,17.16,23.36,22.0,82.65,47.17,47.79,44.85,42231.44921875
2021-08-01,19.32,1.65,12.96,34.08,20.16,20.14,31.92,68.03999999999999,42.5,59.85,46.5,42541.6796875
2021-08-02,19.09,1.4500000000000002,15.6,42.24,17.92,23.56,34.720000000000006,60.48,40.5,51.03,55.8,40419.1796875
2021-08-03,18.17,2.9000000000000004,13.92,39.36,16.64,16.72,41.440000000000005,64.67999999999999,34.0,45.99,54.56,39750.03125
2021-08-04,18.17,2.25,20.64,41.76,18.88,18.62,44.8,63.0,35.5,52.29,53.32,39952.296875
2021-08-05,18.17,0.0,14.16,39.36,19.52,31.54,51.52,59.64,35.5,49.77,52.7,41341.93359375
2021-08-06,20.93,1.55,17.759999999999998,42.24,22.4,29.64,43.120000000000005,66.36,34.0,52.29,53.94,43271.66015625
2021-08-07,20.93,4.15,17.52,34.08,29.76,28.12,32.480000000000004,62.16,41.5,57.96,46.5,44689.859375
2021-08-08,20.93,2.5,17.52,34.08,25.92,28.12,33.6,57.96,42.5,49.14,46.5,45282.3515625
2021-08-09,23.0,1.4500000000000002,21.12,42.24,25.92,24.32,46.48,65.52,35.5,53.55,53.32,46456.83203125
2021-08-10,22.31,3.0500000000000003,21.12,40.32,28.16,24.32,46.48,57.96,33.5,56.7,53.94,46637.98828125
2021-08-11,21.85,1.4500000000000002,23.04,40.32,30.4,23.18,35.84,66.36,39.0,59.85,50.84,46735.6328125
2021-08-12,21.39,2.25,16.32,39.36,27.2,20.9,49.84,62.16,40.5,55.44,50.84,46228.91015625
2021-08-13,20.93,2.3000000000000003,24.0,36.0,25.92,18.24,36.96,66.36,42.5,52.92,52.08,47831.9765625
2021-08-14,19.55,5.0,15.36,36.0,26.24,25.08,29.680000000000003,68.88,34.5,61.11,46.5,48098.68359375
2021-08-15,17.94,0.8500000000000001,13.92,37.44,25.28,35.72,19.040000000000003,65.52,42.0,53.55,46.5,47357.10546875
2021-08-16,20.01,2.25,18.96,43.68,29.12,31.92,36.400000000000006,68.88,35.5,60.48,54.56,47998.09765625
2021-08-17,18.630000000000003,2.2,18.48,45.6,27.52,26.22,38.080000000000005,68.03999999999999,34.5,61.11,55.18,47139.5703125
2021-08-18,17.71,2.9000000000000004,21.6,45.12,25.28,26.98,50.400000000000006,61.32,41.0,60.48,52.08,45952.0625
2021-08-19,17.02,1.4500000000000002,19.2,47.04,24.64,30.4,42.56,65.52,43.0,61.74,53.94,46970.76171875
2021-08-20,19.09,2.2,21.84,41.76,28.16,31.54,43.120000000000005,63.84,41.5,59.22,62.0,49342.15234375
2021-08-21,18.86,0.8,15.84,34.56,24.64,26.6,29.120000000000005,67.2,32.5,61.11,52.08,49717.01953125
2021-08-22,17.71,2.45,17.759999999999998,38.4,25.92,22.8,29.680000000000003,63.84,35.0,63.0,50.22,49471.609375
2021-08-23,22.540000000000003,4.45,22.08,42.72,32.0,26.6,44.8,60.48,45.0,56.7,54.56,50482.078125
2021-08-24,19.78,4.0,24.0,45.12,28.16,26.6,56.00000000000001,71.39999999999999,36.0,54.18,52.08,49878.76953125
2021-08-25,17.94,2.15,21.84,45.12,26.56,28.12,47.040000000000006,76.44,38.0,58.59,49.6,49202.87890625
2021-08-26,18.4,3.0500000000000003,20.4,48.0,25.28,38.0,49.84,84.0,43.0,58.59,50.84,49347.58203125
2021-08-27,16.79,2.25,21.6,41.76,25.92,18.62,33.6,73.08,42.0,55.44,50.84,49112.78515625
2021-08-28,16.330000000000002,3.3000000000000003,16.56,35.52,24.96,26.98,16.240000000000002,69.72,50.0,56.7,47.74,49283.50390625
2021-08-29,15.41,0.8,17.28,35.04,23.36,28.88,31.92,64.67999999999999,35.0,56.07,45.26,49644.11328125
2021-08-30,15.87,4.3,19.44,42.72,22.72,25.84,38.64,60.48,33.5,55.44,48.36,48925.60546875
2021-08-31,16.79,3.75,21.84,44.64,26.56,25.46,46.48,65.52,40.0,62.37,50.22,48189.55078125
2021-09-01,9.9,1.5,15.079999999999998,36.96,21.0,38.0,42.48,58.52,35.5,54.9,49.88,49111.08984375
2021-09-02,11.0,0.4,12.76,35.28,21.7,32.68,42.48,63.08,34.5,53.07,50.46,50343.421875
2021-09-03,11.66,2.0,15.079999999999998,34.160000000000004,21.7,20.9,36.58,57.0,40.0,50.02,51.62,50982.2734375
2021-09-04,10.12,1.4,9.86,29.680000000000003,21.7,25.46,24.19,64.6,33.5,57.34,52.2,50545.58203125
2021-09-05,10.56,3.2,11.31,28.56,21.35,30.02,22.42,68.4,37.5,55.51,49.88,51868.6796875
2021-09-06,12.1,1.7000000000000002,11.31,29.680000000000003,23.45,33.44,31.27,65.36,41.5,61.0,48.72,52700.94140625
2021-09-07,22.0,9.8,14.499999999999998,37.52,35.0,36.1,43.07,62.32,33.5,51.85,56.84,52853.765625
2021-09-08,16.94,10.0,11.89,42.00000000000001,24.5,30.02,38.94,60.04,34.5,55.51,55.1,47334.0546875
2021-09-09,13.2,3.9,13.63,40.32000000000001,24.5,29.64,38.35,60.8,34.5,54.9,53.94,47261.94921875
2021-09-10,12.32,1.6,11.02,33.040000000000006,22.4,28.88,40.12,62.32,40.0,48.19,53.94,47031.7421875
2021-09-11,10.12,2.2,10.73,30.24,18.55,32.68,35.4,57.76,29.5,53.07,48.72,45969.29296875
2021-09-12,9.68,0.4,11.31,30.24,17.849999999999998,26.6,24.19,60.8,40.0,51.24,48.72,46364.87890625
2021-09-13,11.44,1.6,11.31,38.64,19.25,28.88,44.25,57.76,32.5,50.02,55.1,46598.6796875
2021-09-14,10.12,1.5,18.85,36.96,18.2,30.02,45.43,54.72,41.0,45.14,54.52,47218.125
2021-09-15,11.0,1.5,29.0,39.2,19.95,36.1,47.2,59.28,38.5,48.8,53.36,48450.46875
2021-09-16,10.12,1.2000000000000002,19.72,42.00000000000001,20.65,31.92,59.0,60.8,41.5,54.29,53.94,48486.828125
2021-09-17,9.9,0.8,15.659999999999998,50.96000000000001,20.3,20.52,41.3,56.24,43.0,47.58,55.67999999999999,48160.921875
2021-09-18,8.8,0.9,9.57,38.64,18.2,26.98,27.14,63.84,39.0,48.19,51.04,48791.78125
2021-09-19,8.36,1.7000000000000002,11.02,42.56,16.45,25.08,21.83,60.04,32.5,45.14,48.13999999999999,48328.3671875
2021-09-20,13.86,2.7,14.499999999999998,52.080000000000005,23.1,26.98,34.22,54.72,34.5,47.58,55.67999999999999,47328.19921875
2021-09-21,13.86,3.2,16.82,56.00000000000001,22.05,21.28,47.2,57.0,38.0,48.8,52.2,43607.609375
2021-09-22,11.66,2.3000000000000003,16.529999999999998,56.00000000000001,20.3,24.32,46.61,58.52,50.0,52.46,50.46,43978.62109375
2021-09-23,10.78,1.5,21.46,49.84,18.2,32.3,39.53,61.56,45.5,49.41,49.3,44942.17578125
2021-09-24,16.94,5.2,13.919999999999998,44.24,25.2,25.46,37.76,59.28,39.5,48.19,54.52,45080.4921875
2021-09-25,12.1,1.8,9.28,34.160000000000004,18.55,22.04,25.37,50.92,34.5,46.97,56.26,42996.2578125
2021-09-26,9.24,0.9,11.31,31.360000000000003,16.45,31.92,27.14,53.96,42.0,43.31,51.62,43919.30078125
2021-09-27,10.12,1.1,13.34,45.92,17.15,18.24,46.61,60.04,38.0,43.92,57.99999999999999,44313.24609375
2021-09-28,10.56,1.2000000000000002,9.57,49.28,18.2,28.5,47.2,69.92,31.0,48.19,57.99999999999999,42775.14453125
2021-09-29,9.68,0.8,13.05,47.6,16.45,15.96,44.25,70.68,48.0,53.68,54.52,42545.2578125
2021-09-30,10.34,2.0,11.31,45.36000000000001,17.15,21.28,45.43,76.0,40.0,46.36,57.42,44092.6015625
2021-10-01,12.3,1.56,19.84,44.0,12.96,13.94,42.9,79.0,34.32,50.25,28.47,48436.01171875
2021-10-02,9.9,2.28,14.88,36.3,11.88,29.52,23.76,66.36,35.36,45.56,27.74,48282.0625
2021-10-03,9.9,2.76,14.26,36.85,11.88,16.81,25.74,65.57000000000001,28.08,47.57,25.55,49130.69140625
2021-10-04,10.8,1.92,16.12,46.2,14.04,20.09,39.6,54.510000000000005,32.76,49.580000000000005,28.47,49456.77734375
2021-10-05,13.2,1.08,21.39,49.50000000000001,17.82,26.65,44.88,63.2,32.24,53.6,29.2,51839.984375
2021-10-06,15.6,4.56,25.11,49.50000000000001,22.14,27.47,44.88,70.31,50.96,50.92,27.01,55568.46484375
2021-10-07,14.1,3.12,23.87,46.75000000000001,25.380000000000003,25.83,54.78,71.89,43.16,56.95,30.66,55338.625
2021-10-08,12.3,2.64,19.53,41.8,18.9,32.8,41.580000000000005,63.99,44.2,52.260000000000005,34.31,55922.98046875
2021-10-09,11.1,2.88,15.81,31.9,16.740000000000002,26.65,27.06,63.2,52.0,54.940000000000005,27.01,55397.9453125
2021-10-10,11.4,2.28,13.95,39.05,15.66,29.11,28.380000000000003,53.72,37.44,52.260000000000005,23.36,56401.3046875
2021-10-11,13.2,1.08,19.84,47.3,18.36,25.83,43.56,59.25,32.24,53.6,28.47,57793.0390625
2021-10-12,13.2,2.64,20.46,50.05,18.36,25.01,48.84,59.25,33.800000000000004,52.260000000000005,28.47,57627.87890625
2021-10-13,12.0,3.24,19.53,50.6,15.12,24.19,43.56,66.36,30.68,60.970000000000006,29.2,57688.66015625
2021-10-14,12.6,2.04,22.01,55.00000000000001,17.28,22.14,52.8,65.57000000000001,32.76,67.0,29.2,58478.734375
2021-10-15,20.4,5.279999999999999,23.87,47.85,19.44,27.06,40.260000000000005,70.31,35.88,57.620000000000005,30.66,62757.12890625
2021-10-16,16.2,2.88,22.01,37.95,17.82,24.6,22.44,67.15,29.12,60.3,27.01,62274.4765625
2021-10-17,13.8,3.48,19.53,38.5,15.12,25.42,26.4,61.620000000000005,39.0,60.3,25.55,61645.5234375
2021-10-18,16.8,2.52,21.39,45.1,18.36,29.52,44.22,66.36,31.72,52.93,31.39,62614.66015625
2021-10-19,23.4,5.76,26.97,47.85,18.9,27.88,46.86,77.42,33.28,56.95,32.12,64434.53515625
